Banner ID,CRN,Subject CodeCourse Number,Class Code
000262660,11235,CORE110,FR
000668830,11235,CORE110,FR
000093996,11235,CORE110,FR
000349845,11235,CORE110,FR
000536625,11235,CORE110,FR
000236384,11235,CORE110,FR
000517684,11235,CORE110,FR
000668473,11235,CORE110,FR
000616095,11235,CORE110,FR
000735464,11235,CORE110,FR
000158548,11235,CORE110,SO
000240740,11235,CORE110,FR
000595445,11235,CORE110,FR
000478017,11235,CORE110,FR
000027901,11235,CORE110,FR
000379388,11247,CORE110,FR
000194654,11247,CORE110,FR
000038335,11247,CORE110,FR
000256797,11247,CORE110,FR
000639514,11247,CORE110,FR
000748032,11247,CORE110,FR
000165060,11247,CORE110,FR
000574947,11247,CORE110,FR
000612070,11247,CORE110,FR
000938815,11247,CORE110,SO
000342235,11247,CORE110,FR
000643899,11247,CORE110,FR
000325376,11247,CORE110,FR
000321149,11247,CORE110,SO
000315861,11247,CORE110,SO
000389178,11247,CORE110,FR
000191536,11247,CORE110,FR
000287177,11247,CORE110,FR
000974588,11247,CORE110,FR
000378687,11247,CORE110,FR
000677945,11247,CORE110,FR
000774616,11247,CORE110,SO
000046627,11247,CORE110,FR
000116360,11347,CORE110,FR
000620652,11347,CORE110,FR
000651547,11347,CORE110,FR
000295959,11347,CORE110,FR
000035054,11347,CORE110,FR
000884573,11347,CORE110,FR
000612781,11347,CORE110,FR
000833343,11347,CORE110,FR
000820229,11347,CORE110,FR
000284743,11347,CORE110,FR
000324807,11347,CORE110,JR
000332797,11347,CORE110,FR
000173874,11347,CORE110,FR
000871612,11347,CORE110,FR
000430306,11347,CORE110,FR
000411151,11347,CORE110,FR
000893759,11347,CORE110,FR
000602842,11347,CORE110,FR
000906006,11347,CORE110,FR
000234819,11347,CORE110,FR
000751047,11347,CORE110,FR
000862120,11347,CORE110,FR
000824885,11347,CORE110,FR
000335688,11347,CORE110,FR
000703878,11347,CORE110,FR
000841637,11347,CORE110,FR
000599906,11347,CORE110,FR
000163083,11347,CORE110,FR
000264867,11109,ANSC360,JR
000442229,11109,ANSC360,JR
000056241,11109,ANSC360,SR
000265812,11109,ANSC360,JR
000288799,11109,ANSC360,JR
000787955,11109,ANSC360,JR
000438108,11109,ANSC360,FR
000357392,11109,ANSC360,FR
000550120,11109,ANSC360,FR
000899583,11109,ANSC360,JR
000410909,11109,ANSC360,FR
000420971,11109,ANSC360,SO
000056956,11109,ANSC360,JR
000610415,11109,ANSC360,FR
000876586,11109,ANSC360,SO
000294551,11109,ANSC360,SO
000737319,11109,ANSC360,SR
000442229,11110,ANSC360,JR
000056241,11110,ANSC360,SR
000438108,11110,ANSC360,FR
000288799,11110,ANSC360,JR
000550120,11110,ANSC360,FR
000708126,10298,BGRK623,GR
000521419,10436,BIBL101,SO
000951963,10436,BIBL101,FR
000304579,10436,BIBL101,FR
000311532,10436,BIBL101,FR
000850204,10436,BIBL101,FR
000266465,10436,BIBL101,FR
000426741,10436,BIBL101,FR
000833685,10436,BIBL101,FR
000884573,10436,BIBL101,FR
000881718,10436,BIBL101,FR
000668057,10436,BIBL101,FR
000094656,10436,BIBL101,FR
000103574,10436,BIBL101,FR
000215177,10436,BIBL101,FR
000189801,10436,BIBL101,FR
000402728,10436,BIBL101,FR
000860666,10436,BIBL101,FR
000202296,10436,BIBL101,FR
000683909,10436,BIBL101,FR
000703771,10436,BIBL101,FR
000526218,10436,BIBL101,FR
000383610,10436,BIBL101,FR
000714594,10436,BIBL101,FR
000251977,10436,BIBL101,SO
000070227,10436,BIBL101,FR
000777889,10436,BIBL101,FR
000399233,10436,BIBL101,FR
000284743,10436,BIBL101,FR
000876045,10436,BIBL101,FR
000041430,10436,BIBL101,FR
000392536,10436,BIBL101,FR
000637734,10436,BIBL101,FR
000123781,10419,BIBL102,JR
000235769,10419,BIBL102,JR
000482858,10419,BIBL102,FR
000469587,10419,BIBL102,FR
000078815,10419,BIBL102,SO
000970312,10419,BIBL102,SO
000083361,10419,BIBL102,JR
000140332,10419,BIBL102,FR
000912103,10419,BIBL102,SO
000102905,10419,BIBL102,FR
000624807,10419,BIBL102,SO
000831706,10419,BIBL102,SO
000330787,10419,BIBL102,FR
000627754,10419,BIBL102,FR
000239600,10419,BIBL102,SO
000054285,10419,BIBL102,SO
000995036,10419,BIBL102,SO
000634150,10419,BIBL102,FR
000016382,10419,BIBL102,FR
000460322,10419,BIBL102,SO
000523428,10419,BIBL102,SO
000809154,10419,BIBL102,FR
000984904,10419,BIBL102,JR
000372226,10419,BIBL102,FR
000812059,10419,BIBL102,SO
000830063,10419,BIBL102,JR
000054314,10419,BIBL102,FR
000446310,10419,BIBL102,FR
000817200,10419,BIBL102,SO
000519481,10419,BIBL102,SO
000330442,10419,BIBL102,FR
000091933,10419,BIBL102,JR
000876586,10417,BIBL103,SO
000878314,10417,BIBL103,SO
000435696,10417,BIBL103,SO
000684892,10417,BIBL103,SO
000311975,10417,BIBL103,JR
000692682,10417,BIBL103,SO
000004511,10417,BIBL103,FR
000518804,10417,BIBL103,SO
000353036,10417,BIBL103,SO
000125790,10417,BIBL103,JR
000274521,10417,BIBL103,JR
000324946,10417,BIBL103,SO
000906855,10417,BIBL103,JR
000023220,10417,BIBL103,SO
000291229,10417,BIBL103,JR
000016995,10417,BIBL103,JR
000109314,10417,BIBL103,JR
000207141,10417,BIBL103,JR
000479039,10417,BIBL103,SO
000776331,10417,BIBL103,SO
000664181,10417,BIBL103,JR
000572946,10417,BIBL103,JR
000550120,10417,BIBL103,FR
000181100,10417,BIBL103,FR
000733935,10417,BIBL103,JR
000405920,10417,BIBL103,SO
000914694,10417,BIBL103,JR
000319315,10417,BIBL103,SO
000769300,10417,BIBL103,FR
000690419,10417,BIBL103,SO
000250433,10417,BIBL103,SO
000683558,10417,BIBL103,SO
000165250,10417,BIBL103,SO
000874445,10417,BIBL103,JR
000184578,10417,BIBL103,SO
000541468,10417,BIBL103,FR
000049704,10417,BIBL103,SO
000183447,10417,BIBL103,FR
000497366,10417,BIBL103,JR
000322260,10409,BIBM492,SR
000897285,10409,BIBM492,SR
000943728,10409,BIBM492,SR
000337261,10409,BIBM492,SR
000379105,10409,BIBM492,JR
000080827,10409,BIBM492,JR
000466885,10409,BIBM492,JR
000123514,10409,BIBM492,JR
000071019,10409,BIBM492,JR
000308807,10409,BIBM492,JR
000470616,10409,BIBM492,JR
000373343,10409,BIBM492,SR
000941901,10409,BIBM492,SR
000830063,10409,BIBM492,JR
000047488,10409,BIBM492,JR
000333442,10409,BIBM492,
000577019,10409,BIBM492,SR
000556098,10409,BIBM492,JR
000363687,10409,BIBM492,SO
000066041,11382,BIBM726,GR
000149058,11382,BIBM726,GR
000324709,11382,BIBM726,GR
000391298,11382,BIBM726,GR
000534162,11382,BIBM726,GR
000094914,11382,BIBM726,GR
000196635,11382,BIBM726,GR
000547825,11439,BIBM799,GR
000254623,10467,BUSA120,JR
000342664,10467,BUSA120,FR
000717721,10467,BUSA120,SO
000513556,10467,BUSA120,JR
000041323,10467,BUSA120,JR
000985606,10467,BUSA120,SO
000720216,10467,BUSA120,SO
000311975,10467,BUSA120,JR
000205134,10467,BUSA120,FR
000474930,10467,BUSA120,FR
000557298,10467,BUSA120,FR
000748032,10467,BUSA120,FR
000617313,10467,BUSA120,FR
000812873,10467,BUSA120,FR
000284545,10467,BUSA120,FR
000029335,10467,BUSA120,SO
000219842,10467,BUSA120,JR
000691114,10467,BUSA120,FR
000279271,10467,BUSA120,FR
000378687,10467,BUSA120,FR
000758241,10467,BUSA120,FR
000971202,10467,BUSA120,SU
000376099,10467,BUSA120,FR
000179410,10467,BUSA120,FR
000739758,10467,BUSA120,FR
000466948,10467,BUSA120,SO
000274193,10467,BUSA120,FR
000499325,10467,BUSA120,SO
000224198,10467,BUSA120,FR
000173174,10467,BUSA120,FR
000415284,10467,BUSA120,FR
000831365,10467,BUSA120,SR
000128636,10467,BUSA120,FR
000027884,10467,BUSA120,FR
000287177,10467,BUSA120,FR
000458505,10467,BUSA120,FR
000473649,10467,BUSA120,FR
000917323,10467,BUSA120,FR
000650445,10467,BUSA120,FR
000463153,10467,BUSA120,SO
000155382,10467,BUSA120,FR
000345849,10467,BUSA120,FR
000514606,10467,BUSA120,FR
000415045,10467,BUSA120,FR
000715604,10467,BUSA120,FR
000391687,10467,BUSA120,FR
000396971,10467,BUSA120,FR
000913882,10467,BUSA120,FR
000414100,10467,BUSA120,FR
000729288,10467,BUSA120,FR
000967489,10467,BUSA120,FR
000654309,10467,BUSA120,FR
000184578,10467,BUSA120,SO
000567904,10467,BUSA120,FR
000848996,10467,BUSA120,JR
000469176,10467,BUSA120,SO
000376087,10467,BUSA120,FR
000331257,10467,BUSA120,FR
000531264,10467,BUSA120,FR
000048131,10467,BUSA120,FR
000512363,10467,BUSA120,FR
000250433,10467,BUSA120,SO
000088794,10467,BUSA120,FR
000600189,10467,BUSA120,JR
000310163,10467,BUSA120,SO
000189950,10467,BUSA120,FR
000279539,10467,BUSA120,FR
000866667,10467,BUSA120,FR
000240351,10467,BUSA120,SO
000955581,10467,BUSA120,FR
000681721,10467,BUSA120,FR
000633235,10924,COMP225,SO
000084910,10924,COMP225,SO
000772605,10924,COMP225,SO
000451179,10924,COMP225,GR
000486725,10924,COMP225,SO
000802392,10924,COMP225,SO
000999536,10924,COMP225,SO
000981449,10924,COMP225,SO
000257431,10924,COMP225,SO
000882043,10924,COMP225,SO
000156304,10924,COMP225,SO
000684154,10924,COMP225,SO
000167839,10924,COMP225,JR
000217085,10924,COMP225,SO
000507288,10924,COMP225,SO
000652493,10924,COMP225,JR
000667851,10924,COMP225,SO
000269703,10924,COMP225,SO
000909996,10924,COMP225,SO
000525943,10924,COMP225,SO
000034930,10924,COMP225,SO
000326351,10924,COMP225,GR
000970543,10928,COMP356,JR
000302278,10928,COMP356,JR
000035955,10928,COMP356,JR
000451179,10928,COMP356,GR
000719896,10928,COMP356,JR
000071486,10928,COMP356,JR
000829650,10928,COMP356,JR
000326351,10928,COMP356,GR
000254571,10928,COMP356,JR
000292914,10928,COMP356,SO
000198645,10928,COMP356,JR
000228255,10928,COMP356,JR
000228846,10928,COMP356,JR
000241196,10928,COMP356,JR
000945801,10928,COMP356,JR
000369536,10928,COMP356,JR
000444047,10928,COMP356,JR
000565968,10928,COMP356,JR
000812143,10928,COMP356,JR
000204069,10928,COMP356,JR
000264155,10928,COMP356,JR
000143005,10928,COMP356,JR
000292501,10928,COMP356,SR
000520668,10928,COMP356,SR
000097512,10928,COMP356,JR
000520310,10928,COMP356,JR
000532306,10928,COMP356,JR
000115815,10928,COMP356,SO
000553497,10928,COMP356,JR
000959707,10928,COMP356,JR
000316765,10928,COMP356,JR
000842504,10928,COMP356,SO
000470616,10928,COMP356,JR
000854555,10928,COMP356,JR
000752444,10928,COMP356,JR
000400703,11464,CONR612,GR
000470763,11464,CONR612,GR
000964534,11464,CONR612,GR
000524898,11464,CONR612,GR
000991577,11464,CONR612,GR
000101151,11464,CONR612,GR
000575924,11464,CONR612,GR
000119050,11464,CONR612,GR
000651149,11464,CONR612,GR
000671100,11464,CONR612,GR
000015252,11464,CONR612,GR
000980049,11464,CONR612,GR
000317139,11464,CONR612,GR
000365615,11464,CONR612,GR
000257045,11464,CONR612,GR
000390126,11464,CONR612,GR
000219138,11394,ECON260,FR
000757185,11394,ECON260,FR
000458507,11394,ECON260,JR
000042192,11394,ECON260,FR
000456461,11394,ECON260,SO
000828734,11394,ECON260,FR
000798448,11394,ECON260,SO
000763133,11394,ECON260,SO
000713160,11394,ECON260,SO
000084115,11394,ECON260,SO
000797533,11394,ECON260,SO
000256829,11394,ECON260,FR
000065029,11394,ECON260,SO
000939082,11394,ECON260,SO
000453684,11394,ECON260,SO
000009867,11394,ECON260,SO
000557298,11394,ECON260,FR
000047262,11394,ECON260,SO
000120929,11394,ECON260,SO
000642926,11394,ECON260,FR
000158488,11394,ECON260,FR
000680397,11394,ECON260,SO
000348351,11394,ECON260,JR
000062457,11394,ECON260,FR
000917358,11394,ECON260,FR
000466948,11394,ECON260,SO
000054285,11394,ECON260,SO
000643267,11394,ECON260,FR
000833685,11394,ECON260,FR
000567226,11394,ECON260,FR
000202296,11394,ECON260,FR
000869061,11394,ECON260,SO
000383102,11394,ECON260,FR
000780759,11394,ECON260,FR
000333292,11394,ECON260,SO
000470883,11394,ECON260,SR
000729288,11394,ECON260,FR
000690394,11394,ECON260,FR
000955048,11394,ECON260,FR
000221731,11394,ECON260,SO
000548833,11394,ECON260,SO
000831013,11394,ECON260,SR
000777889,11394,ECON260,FR
000046661,11394,ECON260,SO
000950566,11394,ECON260,FR
000746936,11394,ECON260,SO
000866667,11394,ECON260,FR
000240351,11394,ECON260,SO
000264212,11394,ECON260,FR
000572946,11394,ECON260,JR
000099595,11394,ECON260,SO
000712265,11394,ECON260,SO
000351142,11394,ECON260,JR
000634557,11394,ECON260,FR
000199715,10491,ENGL006,JR
000329805,10491,ENGL006,FR
000122017,10491,ENGL006,FR
000918346,10491,ENGL006,SO
000041430,10491,ENGL006,FR
000289056,10491,ENGL006,FR
000317587,10491,ENGL006,SO
000121842,10491,ENGL006,SU
000523384,10491,ENGL006,SU
000550832,10484,ENGL106,FR
000527525,10484,ENGL106,FR
000717789,10484,ENGL106,FR
000436272,10484,ENGL106,FR
000202042,10484,ENGL106,FR
000450743,10484,ENGL106,FR
000905301,10484,ENGL106,FR
000973890,10484,ENGL106,FR
000217626,10484,ENGL106,FR
000974116,10484,ENGL106,FR
000733703,10484,ENGL106,FR
000190834,10484,ENGL106,FR
000681374,10484,ENGL106,FR
000310453,10484,ENGL106,FR
000982798,10522,ENGL112,SO
000482858,10522,ENGL112,FR
000295197,10522,ENGL112,SO
000763758,10522,ENGL112,SO
000412311,10522,ENGL112,SO
000985606,10522,ENGL112,SO
000174683,10522,ENGL112,SO
000494872,10522,ENGL112,SO
000137783,10522,ENGL112,SO
000141948,10522,ENGL112,SO
000695463,10522,ENGL112,FR
000181051,10522,ENGL112,FR
000330397,10522,ENGL112,SO
000942750,10522,ENGL112,SO
000709163,10522,ENGL112,SO
000912103,10522,ENGL112,SO
000236319,10522,ENGL112,SO
000852664,10522,ENGL112,FR
000323261,10522,ENGL112,FR
000099618,10522,ENGL112,SO
000330442,10522,ENGL112,FR
000974588,10522,ENGL112,FR
000722758,10522,ENGL112,FR
000346765,10522,ENGL112,SO
000940173,10522,ENGL112,FR
000499193,10522,ENGL112,FR
000227342,10522,ENGL112,FR
000193239,10522,ENGL112,FR
000496126,10522,ENGL112,SO
000729887,10522,ENGL112,SO
000787044,10533,ENGL231,JR
000849886,10533,ENGL231,SR
000666126,10533,ENGL231,JR
000314008,10533,ENGL231,SO
000999536,10533,ENGL231,SO
000559087,10533,ENGL231,SO
000286059,10533,ENGL231,FR
000936603,10533,ENGL231,SO
000448071,10533,ENGL231,SO
000981897,10533,ENGL231,JR
000900829,10533,ENGL231,SO
000585656,10533,ENGL231,SO
000170443,10533,ENGL231,SO
000574850,10533,ENGL231,SO
000861109,10533,ENGL231,SO
000624807,10533,ENGL231,SO
000853591,10533,ENGL231,FR
000731319,10533,ENGL231,FR
000164603,10533,ENGL231,SO
000410732,10533,ENGL231,FR
000799767,10533,ENGL231,FR
000582029,10533,ENGL231,SO
000265886,10533,ENGL231,FR
000257346,10533,ENGL231,FR
000881718,10533,ENGL231,FR
000369978,10533,ENGL231,SO
000655393,10533,ENGL231,FR
000109314,10533,ENGL231,JR
000337965,10533,ENGL231,SO
000761558,10533,ENGL231,SO
000641337,11148,ENGR115,FR
000155933,11148,ENGR115,JR
000814754,11148,ENGR115,FR
000187814,11148,ENGR115,FR
000607141,11148,ENGR115,FR
000326173,11148,ENGR115,FR
000338902,11148,ENGR115,FR
000221133,11148,ENGR115,SO
000468199,11148,ENGR115,FR
000482712,11148,ENGR115,FR
000895037,11148,ENGR115,FR
000512025,11148,ENGR115,FR
000070227,11148,ENGR115,FR
000533750,11148,ENGR115,FR
000663648,11148,ENGR115,FR
000771428,11148,ENGR115,SO
000288471,11148,ENGR115,FR
000544834,11148,ENGR115,FR
000735464,11148,ENGR115,FR
000910025,11148,ENGR115,FR
000575310,11148,ENGR115,FR
000836308,11148,ENGR115,FR
000977334,11148,ENGR115,FR
000616095,11148,ENGR115,FR
000471134,11148,ENGR115,FR
000952650,11121,ENVR455,JR
000204280,11121,ENVR455,SR
000510600,11121,ENVR455,SR
000768893,11121,ENVR455,SR
000003361,11121,ENVR455,SR
000979475,11121,ENVR455,SR
000248079,11121,ENVR455,SR
000243030,11121,ENVR455,SR
000524688,11121,ENVR455,JR
000843983,11121,ENVR455,SR
000056956,11121,ENVR455,JR
000637929,11121,ENVR455,SR
000454716,11121,ENVR455,SR
000856776,11548,FLEN031,SU
000920568,11548,FLEN031,SU
000466913,11548,FLEN031,SU
000407816,10240,HIST353,JR
000052352,10240,HIST353,SR
000835767,10240,HIST353,SR
000513628,10240,HIST353,SR
000470883,10240,HIST353,SR
000701094,10240,HIST353,SR
000449934,10240,HIST353,SO
000120980,10240,HIST353,JR
000761170,10240,HIST353,JR
000911185,10240,HIST353,JR
000680108,10240,HIST353,JR
000706996,10240,HIST353,SR
000966105,10240,HIST353,SO
000554815,10240,HIST353,SO
000823256,10240,HIST353,SO
000567563,10240,HIST353,FR
000476271,10240,HIST353,FR
000259661,10240,HIST353,SO
000600445,10254,HIST436,JR
000658824,10254,HIST436,SR
000302041,10254,HIST436,SR
000001453,10254,HIST436,JR
000667608,10254,HIST436,SR
000686688,10254,HIST436,SR
000782930,10254,HIST436,JR
000822624,10254,HIST436,SR
000127248,10254,HIST436,SO
000569789,10254,HIST436,JR
000232523,10254,HIST436,JR
000120980,10254,HIST436,JR
000427598,10254,HIST436,JR
000289448,10254,HIST436,JR
000431784,10254,HIST436,JR
000240799,10254,HIST436,SO
000461590,10254,HIST436,SO
000729406,10995,HON418,JR
000841638,10995,HON418,JR
000126342,10995,HON418,SO
000437460,10995,HON418,JR
000617397,10995,HON418,SO
000033764,10257,JMC223,SR
000218168,10257,JMC223,JR
000901104,10257,JMC223,SR
000744454,10257,JMC223,SO
000992331,10257,JMC223,SO
000823568,10257,JMC223,SO
000128242,10257,JMC223,SO
000676856,10257,JMC223,SO
000471974,10257,JMC223,SO
000655273,10257,JMC223,SO
000779929,10257,JMC223,SO
000083361,10257,JMC223,JR
000808909,10257,JMC223,SO
000321826,10258,JMC233,SR
000823386,10258,JMC233,JR
000218168,10258,JMC233,JR
000741546,10258,JMC233,SR
000582667,10258,JMC233,JR
000486106,10258,JMC233,SR
000674344,10258,JMC233,SR
000932036,10258,JMC233,JR
000144617,10258,JMC233,SR
000256053,10258,JMC233,JR
000116151,10258,JMC233,JR
000851402,10258,JMC233,JR
000911179,10258,JMC233,SO
000062745,10258,JMC233,JR
000995945,10258,JMC233,JR
000487292,10258,JMC233,JR
000272881,10258,JMC233,JR
000679796,10765,KINE232,SO
000531026,10765,KINE232,SO
000608027,10765,KINE232,SO
000069969,10765,KINE232,SO
000170443,10765,KINE232,SO
000822624,10765,KINE232,SR
000125790,10765,KINE232,JR
000323779,10765,KINE232,FR
000490261,10765,KINE232,JR
000743588,10765,KINE232,SO
000207141,10765,KINE232,JR
000292522,10765,KINE232,FR
000664181,10765,KINE232,JR
000782037,10765,KINE232,JR
000315640,10765,KINE232,FR
000171389,10765,KINE232,SO
000769300,10765,KINE232,FR
000772158,10325,MATH109,FR
000828958,10325,MATH109,FR
000645297,10325,MATH109,JR
000792846,10325,MATH109,FR
000884317,10325,MATH109,SO
000450151,10325,MATH109,FR
000291732,10325,MATH109,FR
000840165,10325,MATH109,SO
000752138,10325,MATH109,JR
000566599,10325,MATH109,FR
000887654,10325,MATH109,SO
000597960,10325,MATH109,FR
000358822,10325,MATH109,SO
000956024,10325,MATH109,FR
000022142,10325,MATH109,FR
000632306,10325,MATH109,FR
000570807,10325,MATH109,FR
000147747,10325,MATH109,FR
000562591,10325,MATH109,FR
000876459,10325,MATH109,FR
000302030,10325,MATH109,FR
000327246,10325,MATH109,FR
000307066,10325,MATH109,FR
000244804,10325,MATH109,SR
000405354,10325,MATH109,FR
000002787,10325,MATH109,SO
000599171,10325,MATH109,SO
000873660,10325,MATH109,FR
000540996,10325,MATH109,SO
000536625,10325,MATH109,FR
000837807,10325,MATH109,FR
000111155,10325,MATH109,FR
000335309,10325,MATH109,FR
000266161,10325,MATH109,SO
000488016,10325,MATH109,FR
000787955,10325,MATH109,JR
000653487,10325,MATH109,FR
000411151,10325,MATH109,FR
000465818,10325,MATH109,FR
000718266,10325,MATH109,FR
000290494,10325,MATH109,FR
000739778,10325,MATH109,FR
000845192,10325,MATH109,FR
000752147,10325,MATH109,FR
000406426,10325,MATH109,FR
000053763,10325,MATH109,FR
000873487,10325,MATH109,FR
000108538,10325,MATH109,FR
000703878,10325,MATH109,FR
000583024,10325,MATH109,FR
000405204,10325,MATH109,FR
000353953,10327,MATH120,FR
000927157,10327,MATH120,FR
000443021,10327,MATH120,FR
000097116,10327,MATH120,FR
000718076,10327,MATH120,FR
000376141,10327,MATH120,FR
000023220,10327,MATH120,SO
000380706,10327,MATH120,FR
000126230,10327,MATH120,FR
000935958,10327,MATH120,FR
000019055,10327,MATH120,FR
000478781,10327,MATH120,FR
000439719,10327,MATH120,SO
000138392,10327,MATH120,JR
000531491,10327,MATH120,SO
000325376,10327,MATH120,FR
000744694,10327,MATH120,SR
000600189,10327,MATH120,JR
000734241,10327,MATH120,FR
000499197,10327,MATH120,FR
000964547,10327,MATH120,SO
000350945,10327,MATH120,FR
000108257,10327,MATH120,FR
000549170,10327,MATH120,SO
000002787,10327,MATH120,SO
000334864,10327,MATH120,FR
000262660,10327,MATH120,FR
000759771,10327,MATH120,FR
000229493,10327,MATH120,FR
000997781,10327,MATH120,FR
000265542,10327,MATH120,FR
000699860,10327,MATH120,SO
000117304,10327,MATH120,FR
000449228,10327,MATH120,SO
000189801,10327,MATH120,FR
000426377,10327,MATH120,FR
000916037,10327,MATH120,FR
000046104,10327,MATH120,SO
000969017,10327,MATH120,FR
000087400,10327,MATH120,FR
000402528,10327,MATH120,FR
000810289,10327,MATH120,FR
000744363,10327,MATH120,FR
000171778,10327,MATH120,FR
000648876,10327,MATH120,SO
000289258,10327,MATH120,FR
000543357,10327,MATH120,FR
000972650,10327,MATH120,SO
000850562,10327,MATH120,SO
000440999,10327,MATH120,FR
000836911,10327,MATH120,SO
000159363,10327,MATH120,FR
000632438,10327,MATH120,FR
000234819,10327,MATH120,FR
000087731,10327,MATH120,FR
000366015,10327,MATH120,JR
000627501,10327,MATH120,FR
000715638,10327,MATH120,FR
000589576,10327,MATH120,SO
000780930,10327,MATH120,SO
000497466,10327,MATH120,JR
000393274,10327,MATH120,SR
000123482,10327,MATH120,FR
000805431,10327,MATH120,FR
000505866,10327,MATH120,FR
000080483,10327,MATH120,FR
000797974,10327,MATH120,FR
000026038,10327,MATH120,JR
000055185,10327,MATH120,JR
000524153,10328,MATH123,FR
000559313,10328,MATH123,FR
000044603,10328,MATH123,FR
000954239,10328,MATH123,FR
000877070,10328,MATH123,SO
000918049,10328,MATH123,FR
000642061,10328,MATH123,FR
000827086,10328,MATH123,FR
000066512,10328,MATH123,JR
000676535,10328,MATH123,FR
000854804,10328,MATH123,FR
000650131,10328,MATH123,SO
000582029,10328,MATH123,SO
000830296,10328,MATH123,FR
000060580,10328,MATH123,SO
000912538,10328,MATH123,SO
000327492,10328,MATH123,FR
000337965,10328,MATH123,SO
000068632,10328,MATH123,FR
000507707,10328,MATH123,JR
000193239,10328,MATH123,FR
000810429,10328,MATH123,FR
000006259,10328,MATH123,SO
000555051,10328,MATH123,SR
000113490,10328,MATH123,FR
000275494,10328,MATH123,JR
000866460,10328,MATH123,JR
000159153,10328,MATH123,SO
000567687,10328,MATH123,JR
000657447,10328,MATH123,FR
000794817,10328,MATH123,FR
000435696,10328,MATH123,SO
000652493,10328,MATH123,JR
000171389,10328,MATH123,SO
000514609,10328,MATH123,FR
000806547,10328,MATH123,FR
000123215,10328,MATH123,FR
000846131,10328,MATH123,FR
000163654,10328,MATH123,SO
000366750,10328,MATH123,FR
000556779,10328,MATH123,FR
000809154,10328,MATH123,FR
000265886,10328,MATH123,FR
000595463,10328,MATH123,SO
000792035,10822,PEAC239,SO
000232180,10822,PEAC239,JR
000050137,10822,PEAC239,SO
000719896,10822,PEAC239,JR
000636586,10822,PEAC239,SO
000669198,10822,PEAC239,SR
000645434,10822,PEAC239,JR
000335281,10822,PEAC239,SO
000137611,10822,PEAC239,SR
000456461,10822,PEAC239,SO
000083361,10822,PEAC239,JR
000183426,10822,PEAC239,SO
000066512,10822,PEAC239,JR
000142222,10822,PEAC239,SO
000956862,10822,PEAC239,SO
000739758,10822,PEAC239,FR
000179996,10822,PEAC239,SO
000047966,10822,PEAC239,SO
000065894,10822,PEAC239,SO
000008785,10822,PEAC239,JR
000116388,10822,PEAC239,JR
000845762,10822,PEAC239,SR
000045945,10822,PEAC239,SO
000885818,10822,PEAC239,JR
000108741,10822,PEAC239,SO
000849886,10822,PEAC239,SR
000423786,10822,PEAC239,SO
000892644,10822,PEAC239,JR
000891968,10822,PEAC239,FR
000031494,10822,PEAC239,JR
000405837,10822,PEAC239,JR
000239653,10822,PEAC239,JR
000709930,10822,PEAC239,SO
000799767,10822,PEAC239,FR
000535169,10822,PEAC239,SO
000836911,10822,PEAC239,SO
000845574,10822,PEAC239,SR
000137582,10822,PEAC239,SO
000015261,10822,PEAC239,SO
000743312,10822,PEAC239,JR
000495002,10822,PEAC239,JR
000432111,10822,PEAC239,SR
000220425,10822,PEAC239,SR
000403219,10822,PEAC239,SO
000289791,10822,PEAC239,JR
000288990,10822,PEAC239,SR
000684892,10822,PEAC239,SO
000457569,10822,PEAC239,SO
000045544,10822,PEAC239,JR
000508153,10822,PEAC239,FR
000634557,10822,PEAC239,FR
000330284,10822,PEAC239,SR
000744694,10822,PEAC239,SR
000431941,10822,PEAC239,SO
000348109,10822,PEAC239,SO
000899275,10822,PEAC239,JR
000701094,10822,PEAC239,SR
000555006,10347,MATH497,SR
000995888,10347,MATH497,SR
000316575,10347,MATH497,SR
000196802,10347,MATH497,SR
000519243,10347,MATH497,SR
000675149,10347,MATH497,SR
000587757,11020,MGMT330,SR
000710963,11020,MGMT330,SO
000466980,11020,MGMT330,JR
000539520,11020,MGMT330,JR
000330143,11020,MGMT330,SO
000444640,11020,MGMT330,SO
000354237,11020,MGMT330,JR
000763847,11020,MGMT330,SO
000431941,11020,MGMT330,SO
000588653,11020,MGMT330,SO
000259583,10060,MPIN211,SR
000315861,10060,MPIN211,SO
000334206,10070,MPIN211,FR
000510055,10070,MPIN211,FR
000480727,10072,MPIN211,JR
000912103,10072,MPIN211,SO
000409977,10157,MPVM221,SO
000108106,10157,MPVM221,FR
000236384,10157,MPVM221,FR
000972390,10157,MPVM221,FR
000807731,10157,MPVM221,FR
000440999,10157,MPVM221,FR
000912490,10160,MPVM431,SR
000859488,10160,MPVM431,SR
000664159,10160,MPVM431,SR
000722978,10134,MPVN211,SR
000248216,10134,MPVN211,SO
000990931,10134,MPVN211,SO
000774541,10134,MPVN211,FR
000834889,10134,MPVN211,SO
000987866,10134,MPVN211,JR
000696933,10134,MPVN211,SR
000435801,10134,MPVN211,FR
000357113,10786,NUTR120,SR
000322107,10786,NUTR120,SR
000940022,10786,NUTR120,SR
000594085,10786,NUTR120,SR
000118687,10786,NUTR120,SR
000793783,10786,NUTR120,SR
000405500,10786,NUTR120,JR
000976232,10786,NUTR120,SR
000738027,10786,NUTR120,SR
000439003,10786,NUTR120,SR
000003502,10786,NUTR120,SR
000028499,10786,NUTR120,SR
000528057,10786,NUTR120,SR
